Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[genotype]	Characteristics[phenotype]	Characteristics[sex]	Characteristics[organism part]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[NOMINAL_LENGTH]	Comment[LIBRARY_SELECTION]	Comment[NOMINAL_SDEV]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[ENA_RUN]	Comment[Center]	Comment[FASTQ_URI]	Factor Value[phenotype]	Factor Value[sex]
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536514	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536514	sequencing assay	ERX536514	ERR578338_2	ERR578338	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578338/ERR578338_2.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536528	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536528	sequencing assay	ERX536528	ERR578352_1	ERR578352	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578352/ERR578352_1.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536528	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536528	sequencing assay	ERX536528	ERR578352_2	ERR578352	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578352/ERR578352_2.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536542	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536542	sequencing assay	ERX536542	ERR578366_1	ERR578366	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578366/ERR578366_1.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536542	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536542	sequencing assay	ERX536542	ERR578366_2	ERR578366	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578366/ERR578366_2.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536556	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536556	sequencing assay	ERX536556	ERR578380_1	ERR578380	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578380/ERR578380_1.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536556	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536556	sequencing assay	ERX536556	ERR578380_2	ERR578380	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578380/ERR578380_2.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536570	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536570	sequencing assay	ERX536570	ERR578394_1	ERR578394	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578394/ERR578394_1.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536570	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536570	sequencing assay	ERX536570	ERR578394_2	ERR578394	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578394/ERR578394_2.fastq.gz	Healthy (control)	male
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536515	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536515	sequencing assay	ERX536515	ERR578339_1	ERR578339	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578339/ERR578339_1.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536515	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536515	sequencing assay	ERX536515	ERR578339_2	ERR578339	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578339/ERR578339_2.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536529	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536529	sequencing assay	ERX536529	ERR578353_1	ERR578353	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578353/ERR578353_1.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536529	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536529	sequencing assay	ERX536529	ERR578353_2	ERR578353	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578353/ERR578353_2.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536543	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536543	sequencing assay	ERX536543	ERR578367_1	ERR578367	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578367/ERR578367_1.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536543	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536543	sequencing assay	ERX536543	ERR578367_2	ERR578367	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578367/ERR578367_2.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536557	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536557	sequencing assay	ERX536557	ERR578381_1	ERR578381	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578381/ERR578381_1.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536557	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536557	sequencing assay	ERX536557	ERR578381_2	ERR578381	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578381/ERR578381_2.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536571	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536571	sequencing assay	ERX536571	ERR578395_1	ERR578395	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578395/ERR578395_1.fastq.gz	Healthy (control)	female
ERS422541	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	female	Spleen	TAPJ69_1d-sc-1883544	ERS422541	P-MTAB-40614	9804976_ERX536571	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536571	sequencing assay	ERX536571	ERR578395_2	ERR578395	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578395/ERR578395_2.fastq.gz	Healthy (control)	female
